id,image_id,prediction_list
3542,009493.jpg,"[['bicycle', 0.301800936460495, 25, 182, 309, 335], ['person', 0.1325317770242691, 36, 115, 205, 303]]"
3543,002499.jpg,"[['pottedplant', 0.22871966660022736, 185, 78, 339, 173], ['diningtable', 0.1770014762878418, 15, 91, 476, 312]]"
3544,005691.jpg,"[['person', 0.47720086574554443, 6, 9, 207, 486], ['person', 0.10531232506036758, -10, 46, 27, 349]]"
3545,002808.jpg,"[['car', 0.5586603879928589, 7, 119, 101, 199], ['motorbike', 0.5432395339012146, 79, 43, 268, 492], ['car', 0.4931528866291046, 233, 84, 319, 241], ['car', 0.15064851939678192, -8, 122, 32, 212]]"
3546,009777.jpg,"[['car', 0.7417370676994324, 189, 177, 290, 230], ['car', 0.5775194764137268, 7, 198, 70, 251], ['car', 0.3913794159889221, -9, 185, 69, 269], ['car', 0.34264105558395386, 356, 196, 438, 238], ['car', 0.19773824512958527, 454, 192, 509, 248], ['car', 0.11543361097574234, 359, 188, 414, 230]]"
3547,004068.jpg,"[['bottle', 0.6567065119743347, 295, 143, 360, 317], ['person', 0.5615251660346985, 247, 22, 426, 205], ['bottle', 0.3638876974582672, 240, 137, 372, 369], ['bottle', 0.22297930717468262, 257, 134, 343, 266], ['chair', 0.17773675918579102, 74, 27, 193, 163]]"
3548,007613.jpg,"[['car', 0.6920192241668701, 4, 72, 472, 346]]"
3549,008469.jpg,"[['person', 0.5185095071792603, -12, 77, 252, 378], ['person', 0.41571226716041565, 214, 4, 530, 369], ['person', 0.11293858289718628, 133, 7, 412, 364]]"
3550,000111.jpg,"[['person', 0.44693392515182495, 274, 180, 312, 212], ['motorbike', 0.32462644577026367, 216, 176, 259, 216], ['motorbike', 0.3013656437397003, 162, 180, 217, 218], ['dog', 0.256999671459198, 365, 272, 522, 379], ['person', 0.14196929335594177, 315, 174, 360, 216], ['motorbike', 0.1357419639825821, 90, 190, 148, 222], ['motorbike', 0.1097102016210556, 129, 184, 190, 219]]"
3551,000339.jpg,"[['person', 0.6133248209953308, 321, 98, 489, 357], ['person', 0.4645853042602539, 193, 174, 327, 381], ['person', 0.42026156187057495, -9, 86, 249, 381], ['sofa', 0.37535181641578674, 9, 5, 235, 223], ['person', 0.26120513677597046, 374, 165, 514, 394], ['person', 0.2393806278705597, 433, 211, 518, 404]]"
3552,001063.jpg,"[['person', 0.6363714337348938, 185, 53, 335, 318], ['person', 0.1367735117673874, 139, 5, 174, 50], ['horse', 0.1193440780043602, 75, 149, 445, 324]]"
3553,004314.jpg,"[['aeroplane', 0.6965349316596985, 2, 66, 485, 266]]"
3554,003019.jpg,"[['cat', 0.34604379534721375, 8, 66, 485, 349]]"
3555,005516.jpg,"[['bicycle', 0.381728857755661, 32, 42, 446, 349]]"
3556,008504.jpg,"[['car', 0.6762762665748596, 186, 3, 220, 20], ['car', 0.6506029963493347, 117, 71, 161, 105], ['car', 0.6496226191520691, 385, 2, 440, 35], ['car', 0.6469427347183228, 242, 41, 302, 91], ['car', 0.6306160688400269, 440, 58, 499, 114], ['car', 0.6259105205535889, 158, 128, 295, 239], ['car', 0.6133941411972046, 304, 64, 362, 132], ['car', 0.5424622297286987, 339, 122, 439, 195], ['car', 0.4641759693622589, 312, 8, 357, 48], ['car', 0.442419171333313, 168, 93, 232, 132], ['car', 0.3487699031829834, 49, 12, 80, 42], ['car', 0.2873448431491852, 334, 56, 393, 114], ['person', 0.2521578073501587, 118, -5, 150, 28], ['car', 0.2229202836751938, 157, 118, 252, 187], ['person', 0.21895848214626312, 4, -2, 32, 39], ['car', 0.2036556750535965, 168, 107, 231, 147], ['car', 0.1977034956216812, 303, 0, 367, 41], ['car', 0.19445520639419556, 56, 0, 110, 34], ['car', 0.17934472858905792, 196, -2, 246, 26], ['car', 0.17831355333328247, 30, 1, 88, 40], ['car', 0.1138388067483902, 459, 19, 507, 61], ['car', 0.1040038913488388, 134, -4, 174, 29]]"
3557,000669.jpg,"[['car', 0.6126225590705872, 301, 203, 396, 245], ['car', 0.23151971399784088, 418, 215, 492, 331]]"
3558,003637.jpg,"[['train', 0.26393043994903564, 7, 31, 481, 243], ['person', 0.11336010694503784, 416, 152, 457, 215]]"
3559,006182.jpg,"[['dog', 0.5325644612312317, 143, 95, 443, 257], ['cow', 0.11033942550420761, 83, 76, 243, 138], ['cow', 0.10217754542827606, 77, 80, 179, 133]]"
3560,000022.jpg,"[['person', 0.665179431438446, 177, 40, 261, 236], ['horse', 0.3246796429157257, 89, 104, 368, 293]]"
3561,002107.jpg,"[['aeroplane', 0.7066341042518616, 408, 237, 444, 258]]"
3562,007253.jpg,"[['horse', 0.7758663892745972, 109, 125, 216, 454], ['person', 0.4390339255332947, 112, 97, 218, 294]]"
3563,004538.jpg,"[['person', 0.4990622103214264, 196, 38, 325, 218], ['horse', 0.34542033076286316, 19, 62, 434, 374]]"
3564,005382.jpg,"[['boat', 0.7759557366371155, 201, 133, 240, 208], ['chair', 0.2973322868347168, 348, 208, 412, 253], ['boat', 0.15341052412986755, 192, 110, 261, 205], ['chair', 0.10075017064809799, 315, 195, 372, 263]]"
3565,003680.jpg,"[['person', 0.8621288537979126, 393, 7, 428, 122], ['person', 0.7351319789886475, 311, 3, 353, 145], ['person', 0.7330071330070496, 349, 3, 385, 130], ['person', 0.7100877165794373, 335, 280, 413, 385], ['person', 0.6590039134025574, 99, 6, 136, 145], ['person', 0.6107152104377747, 137, 15, 188, 135], ['horse', 0.6080262660980225, 55, 117, 415, 343], ['person', 0.55680251121521, 223, 308, 299, 372], ['person', 0.5184181332588196, 79, -4, 117, 148], ['person', 0.48390480875968933, -9, 0, 25, 150], ['person', 0.3203326165676117, -16, 216, 43, 360], ['person', 0.24109771847724915, 428, 4, 479, 126], ['person', 0.23825569450855255, 162, 11, 218, 129], ['person', 0.15678651630878448, 174, 3, 198, 73], ['person', 0.14042215049266815, 296, 14, 334, 127], ['person', 0.11269132792949677, 186, -3, 268, 141], ['horse', 0.10761337727308273, 446, -7, 503, 141]]"
3566,007155.jpg,"[['aeroplane', 0.6578246355056763, 8, 115, 469, 308], ['car', 0.11743927747011185, 417, 375, 447, 394]]"
3567,009788.jpg,"[['bicycle', 0.5671194195747375, 53, 68, 476, 343], ['chair', 0.3452886641025543, 443, 113, 505, 226]]"
3568,001667.jpg,"[['person', 0.704636812210083, 244, 112, 300, 233]]"
3569,005820.jpg,"[['cat', 0.2892014980316162, 15, 23, 475, 300]]"
3570,001262.jpg,"[['bird', 0.253118097782135, 133, 52, 333, 271], ['bird', 0.24429742991924286, 32, 61, 288, 362]]"
3571,001087.jpg,"[['diningtable', 0.21583151817321777, 9, 127, 224, 326]]"
3572,001338.jpg,"[['tvmonitor', 0.7698785662651062, 256, 54, 335, 134], ['diningtable', 0.23360846936702728, 13, 177, 472, 379]]"
3573,001100.jpg,"[['cow', 0.4332265257835388, 173, 155, 286, 286], ['chair', 0.1743593066930771, 398, 91, 482, 244], ['chair', 0.1006118506193161, 345, 54, 489, 243]]"
3574,009356.jpg,"[['aeroplane', 0.8990983963012695, 417, 256, 432, 269], ['aeroplane', 0.8936617374420166, 439, 219, 454, 230], ['aeroplane', 0.8540562391281128, 445, 198, 457, 207], ['aeroplane', 0.7992385029792786, 434, 163, 447, 177], ['aeroplane', 0.7969523072242737, 423, 144, 446, 160], ['aeroplane', 0.6518378257751465, 457, 196, 492, 211], ['aeroplane', 0.6333522200584412, 425, 248, 444, 258], ['aeroplane', 0.4456845223903656, 453, 212, 497, 229], ['aeroplane', 0.3878907859325409, 407, 259, 435, 282], ['aeroplane', 0.24677784740924835, 441, 237, 512, 265], ['aeroplane', 0.22077052295207977, 455, 157, 500, 190], ['aeroplane', 0.22070543467998505, 402, 187, 436, 215], ['aeroplane', 0.21484601497650146, 407, 157, 437, 191], ['aeroplane', 0.20195506513118744, 404, 215, 439, 241], ['aeroplane', 0.13647179305553436, 422, 259, 458, 286], ['aeroplane', 0.10667215287685394, 434, 254, 525, 302], ['aeroplane', 0.10351341962814331, 408, 138, 441, 165]]"
3575,005565.jpg,"[['tvmonitor', 0.3319200873374939, 128, 246, 203, 345], ['tvmonitor', 0.14320354163646698, 205, 264, 260, 364]]"
3576,006717.jpg,"[['car', 0.6279387474060059, 302, 156, 351, 197], ['car', 0.31295517086982727, 119, 181, 210, 235]]"
3577,007744.jpg,"[['bottle', 0.6760523319244385, 251, 123, 286, 284], ['bottle', 0.6482698917388916, 383, 135, 435, 328], ['bottle', 0.5603352189064026, 177, 142, 220, 308], ['bottle', 0.5517562031745911, 320, 122, 356, 287], ['bottle', 0.519928514957428, 34, 151, 77, 308], ['bottle', 0.5128355622291565, 146, 147, 188, 300], ['bottle', 0.5087199807167053, 93, 140, 140, 311], ['bottle', 0.4702063500881195, 217, 143, 251, 265], ['bottle', 0.44223371148109436, 181, 130, 217, 216], ['bottle', 0.41659024357795715, 448, 152, 490, 300], ['bottle', 0.3980868458747864, 2, 163, 37, 286], ['bottle', 0.37724626064300537, 281, 125, 313, 279], ['bottle', 0.34761473536491394, 429, 141, 481, 312], ['bottle', 0.24436862766742706, 312, 161, 366, 335], ['bottle', 0.24333351850509644, 204, 141, 259, 303], ['bottle', 0.2061670869588852, 57, 150, 133, 300], ['bottle', 0.19086085259914398, 349, 131, 393, 278], ['bottle', 0.16523362696170807, 103, 146, 136, 218], ['bottle', 0.14405876398086548, 41, 162, 77, 254], ['bottle', 0.1382916122674942, 286, 141, 315, 224], ['bottle', 0.12673936784267426, 144, 135, 183, 216], ['bottle', 0.1035396009683609, 239, 164, 298, 329]]"
3578,008660.jpg,"[['chair', 0.11841993778944016, 281, 28, 474, 259]]"
3579,003160.jpg,"[['aeroplane', 0.4424208104610443, 4, 105, 485, 343], ['person', 0.21701304614543915, 381, 198, 494, 378]]"
3580,003012.jpg,"[['person', 0.7726718783378601, 299, 188, 433, 369], ['person', 0.5890337228775024, 103, 126, 281, 373], ['chair', 0.344090074300766, 256, 141, 342, 222]]"
3581,006312.jpg,"[['bicycle', 0.5184272527694702, 319, 108, 448, 249]]"
3582,001811.jpg,"[['tvmonitor', 0.15052483975887299, 372, 238, 499, 370], ['sofa', 0.12010412663221359, 125, 203, 334, 295]]"
3583,002758.jpg,"[['bus', 0.35763683915138245, 275, 173, 322, 223], ['car', 0.33941659331321716, 32, 180, 150, 259], ['bus', 0.1736995279788971, 200, 185, 256, 225], ['car', 0.14843809604644775, 362, 204, 532, 361], ['car', 0.13835470378398895, 179, 197, 231, 238]]"
3584,005832.jpg,"[['cat', 0.7043145895004272, 174, 150, 368, 260], ['cat', 0.4080382287502289, 15, 126, 244, 274], ['cat', 0.11305314302444458, -11, 115, 327, 325]]"
3585,009427.jpg,"[['car', 0.2933492958545685, 17, 8, 467, 322]]"
3586,008754.jpg,"[['chair', 0.7425921559333801, 117, 188, 156, 260], ['chair', 0.6274632811546326, 5, 208, 55, 300], ['pottedplant', 0.24947117269039154, 231, 212, 278, 308], ['pottedplant', 0.23862437903881073, 225, 150, 290, 244], ['chair', 0.21222878992557526, 23, 190, 76, 272], ['chair', 0.1606258600950241, 60, 182, 112, 267], ['chair', 0.15327081084251404, 144, 179, 178, 233], ['pottedplant', 0.1301758885383606, 216, 149, 274, 214], ['chair', 0.12127076834440231, 36, 171, 71, 235]]"
3587,005622.jpg,"[['person', 0.8448074460029602, 155, 106, 227, 198], ['person', 0.7525297403335571, 429, 101, 462, 134], ['person', 0.6274269223213196, 228, 118, 308, 239], ['person', 0.616721510887146, 268, 111, 349, 240], ['person', 0.545070230960846, 329, 154, 497, 349], ['person', 0.4774596095085144, -20, 141, 120, 367], ['person', 0.29259157180786133, 330, 137, 406, 264], ['person', 0.24146141111850739, 54, 143, 118, 255], ['person', 0.23488961160182953, 460, 95, 500, 146], ['diningtable', 0.18901242315769196, 109, 234, 496, 381], ['person', 0.1767585575580597, 316, 133, 433, 308], ['person', 0.15056273341178894, 298, 122, 387, 266], ['person', 0.14212098717689514, 339, 112, 411, 184], ['person', 0.13657811284065247, 409, 98, 483, 181]]"
3588,004767.jpg,"[['dog', 0.5778693556785583, -1, 62, 397, 395]]"
3589,008925.jpg,"[['bottle', 0.43510425090789795, 48, 15, 204, 298], ['bottle', 0.22537609934806824, 142, 17, 323, 297], ['bottle', 0.20043733716011047, 139, 52, 192, 168], ['bottle', 0.17017851769924164, -8, 11, 118, 299], ['bottle', 0.16244947910308838, 24, 28, 93, 184], ['bottle', 0.1583254486322403, 243, 9, 433, 305], ['bottle', 0.14744484424591064, 87, 42, 158, 177], ['bottle', 0.11803624778985977, 47, 41, 136, 174]]"
3590,008371.jpg,"[['bird', 0.586924135684967, 0, 24, 453, 316], ['bird', 0.26557326316833496, 131, 336, 192, 380]]"
3591,004971.jpg,"[['person', 0.48384445905685425, -19, 166, 197, 389], ['person', 0.38977885246276855, 168, 130, 438, 382]]"
3592,003097.jpg,"[['train', 0.41332435607910156, 239, 60, 409, 236], ['train', 0.34752339124679565, 14, 42, 274, 254]]"
3593,007816.jpg,"[['person', 0.5009275674819946, 173, 165, 222, 219], ['person', 0.43064236640930176, 247, 160, 342, 230], ['person', 0.27690544724464417, 179, 165, 272, 225], ['person', 0.14643993973731995, 165, 168, 211, 206]]"
3594,000881.jpg,"[['car', 0.7619866728782654, 244, 155, 438, 254]]"
3595,006961.jpg,"[['dog', 0.3294465243816376, 38, 7, 315, 481]]"
3596,007722.jpg,"[['chair', 0.7522874474525452, 232, 230, 302, 332], ['chair', 0.34105604887008667, 204, 217, 266, 291], ['person', 0.3269599974155426, 317, 228, 353, 299], ['diningtable', 0.2945769727230072, -37, 263, 291, 405], ['chair', 0.20046882331371307, 272, 229, 331, 322], ['diningtable', 0.13254588842391968, 111, 276, 276, 403], ['chair', 0.12342561036348343, 189, 270, 276, 399]]"
3597,007737.jpg,"[['car', 0.20035254955291748, 2, 343, 62, 379]]"
3598,001562.jpg,"[['dog', 0.5163498520851135, 157, 38, 359, 367]]"
3599,006017.jpg,"[['car', 0.6229290962219238, 12, 53, 466, 355], ['car', 0.4978124499320984, -2, 36, 114, 205], ['car', 0.26284125447273254, 153, 61, 186, 81]]"
3600,007320.jpg,"[['bicycle', 0.725389301776886, 141, 331, 252, 486], ['person', 0.5192459225654602, 149, 241, 224, 453]]"
3601,006144.jpg,"[['cat', 0.4173871576786041, 77, 91, 305, 520], ['person', 0.24351975321769714, 165, 93, 230, 153], ['cat', 0.1602635681629181, 260, 353, 431, 524], ['person', 0.1356988549232483, 1, 171, 26, 311]]"
3602,006373.jpg,"[['person', 0.7885578274726868, 13, 265, 56, 491], ['sofa', 0.6163596510887146, 233, 354, 392, 524], ['person', 0.17386481165885925, 44, 292, 70, 405], ['person', 0.1231951117515564, 42, 273, 76, 460]]"
3603,000757.jpg,"[['car', 0.5091922879219055, 40, 25, 487, 325], ['car', 0.2484009563922882, 405, 6, 479, 56], ['car', 0.18453088402748108, 97, 19, 430, 143], ['person', 0.18434865772724152, 353, -4, 402, 35], ['person', 0.16909372806549072, 428, 30, 478, 90], ['person', 0.11610795557498932, 317, -12, 377, 34], ['car', 0.10691077262163162, 371, -1, 451, 41]]"
3604,000429.jpg,"[['pottedplant', 0.7818217873573303, 39, 252, 85, 301], ['person', 0.2959229052066803, -9, 257, 48, 362], ['chair', 0.2707923352718353, 322, 190, 372, 272], ['chair', 0.10857454687356949, 381, 191, 500, 372], ['person', 0.1032826155424118, -4, 254, 52, 311]]"
3605,003323.jpg,"[['pottedplant', 0.6184902191162109, 419, 81, 464, 140], ['person', 0.5349801182746887, 108, 131, 267, 375], ['person', 0.3083969056606293, 286, 8, 399, 345], ['chair', 0.27110007405281067, 340, 120, 483, 340], ['chair', 0.11504340171813965, 33, 100, 151, 295]]"
3606,004467.jpg,"[['cat', 0.5963899493217468, 122, 37, 414, 316], ['cat', 0.12616665661334991, 109, 185, 205, 314]]"
3607,005931.jpg,"[['person', 0.8777945637702942, 196, 264, 225, 364], ['person', 0.8272197246551514, 240, 262, 268, 361], ['person', 0.8026142716407776, 317, 209, 383, 296], ['bicycle', 0.7571258544921875, 307, 243, 385, 306], ['person', 0.6532264351844788, 454, 298, 486, 380], ['person', 0.6158541440963745, 127, 222, 153, 322], ['person', 0.5216199159622192, 402, 299, 443, 382], ['person', 0.3109104335308075, 209, 253, 249, 368], ['person', 0.19983965158462524, 421, 296, 478, 381], ['person', 0.17015807330608368, 187, 246, 221, 323]]"
3608,005567.jpg,"[['pottedplant', 0.19714829325675964, 124, 118, 349, 384]]"
3609,002204.jpg,"[['person', 0.6425140500068665, 129, 11, 217, 109], ['horse', 0.4159645140171051, 68, 25, 259, 209]]"
3610,005324.jpg,"[['sheep', 0.7294747233390808, 337, 195, 465, 370], ['sheep', 0.35995519161224365, 85, 173, 226, 300], ['sheep', 0.16083334386348724, 7, 226, 43, 265]]"
3611,009370.jpg,"[['bicycle', 0.7222936749458313, 47, 195, 250, 365], ['person', 0.629258930683136, 69, 115, 228, 334]]"
3612,004909.jpg,"[['bird', 0.12830784916877747, 157, 18, 293, 457]]"
3613,004877.jpg,"[['dog', 0.2225751429796219, 128, 96, 346, 349], ['tvmonitor', 0.21283428370952606, -28, 83, 72, 206]]"
3614,006493.jpg,"[['car', 0.5468177795410156, 49, 135, 500, 274]]"
3615,008439.jpg,"[['person', 0.5030957460403442, 22, 47, 332, 501]]"
3616,009639.jpg,"[['motorbike', 0.2500580847263336, 37, 27, 289, 323]]"
3617,004059.jpg,"[['bird', 0.5551564693450928, 200, 148, 251, 202], ['bird', 0.4788137674331665, 171, 204, 211, 256], ['bird', 0.3694269061088562, 261, 235, 318, 278], ['person', 0.35355767607688904, 303, 50, 344, 97], ['bird', 0.3138338029384613, 185, 141, 233, 201], ['bird', 0.1448211371898651, 171, 218, 213, 280], ['bird', 0.1319844126701355, 267, 208, 331, 253], ['bird', 0.13147029280662537, 189, 127, 254, 182], ['bird', 0.1144440770149231, 260, 246, 328, 300], ['bird', 0.11258499324321747, 170, 164, 236, 236]]"
3618,001857.jpg,"[['person', 0.8085001111030579, 158, -12, 235, 93], ['person', 0.5572180151939392, 332, -31, 412, 127], ['person', 0.4965261220932007, 399, 13, 472, 118], ['person', 0.43310031294822693, 231, -13, 309, 110], ['car', 0.3849790394306183, 14, 27, 476, 373], ['person', 0.37310370802879333, 95, -11, 150, 53], ['person', 0.22739876806735992, 136, 22, 258, 97], ['person', 0.21665792167186737, 271, -11, 338, 107], ['person', 0.21391181647777557, 459, 16, 506, 115], ['car', 0.17074470221996307, 8, 8, 157, 129], ['person', 0.1561502367258072, 297, -14, 375, 109], ['person', 0.12826506793498993, 118, 1, 196, 73]]"
3619,004081.jpg,"[['cow', 0.2803356647491455, 189, 81, 322, 207], ['pottedplant', 0.2324485331773758, 238, 65, 519, 389], ['pottedplant', 0.21416550874710083, 24, 136, 233, 379], ['pottedplant', 0.11207091808319092, 30, 160, 144, 291]]"
3620,009665.jpg,"[['person', 0.6485362648963928, 113, 143, 157, 262], ['person', 0.1254432648420334, 129, 152, 164, 248], ['person', 0.12415101379156113, 73, 164, 123, 253]]"
3621,002157.jpg,"[['aeroplane', 0.6852264404296875, 22, 90, 511, 218]]"
3622,007596.jpg,"[['sheep', 0.6173837780952454, 227, 87, 297, 169], ['sheep', 0.5729932188987732, 46, 70, 217, 179], ['sheep', 0.5561869740486145, 333, 98, 436, 181], ['sheep', 0.3851095736026764, 300, 96, 375, 157], ['sheep', 0.2977045476436615, 189, 76, 253, 156]]"
3623,007818.jpg,"[['car', 0.7449843287467957, 141, 136, 180, 159], ['car', 0.694588840007782, 0, 140, 40, 168], ['car', 0.6158453226089478, 89, 140, 136, 160], ['car', 0.6108245253562927, 32, 141, 78, 164], ['car', 0.5586315989494324, 184, 136, 226, 162], ['car', 0.16638803482055664, -13, 181, 56, 255]]"
3624,008170.jpg,"[['person', 0.41783443093299866, 10, 3, 160, 367], ['person', 0.2573905289173126, 292, 16, 397, 342]]"
3625,008242.jpg,"[['motorbike', 0.22043757140636444, 53, 18, 354, 373]]"
3626,002904.jpg,"[['person', 0.5233786702156067, 16, 70, 241, 282], ['person', 0.4641419053077698, 322, 139, 489, 368], ['person', 0.3621712625026703, 223, 93, 366, 301], ['bottle', 0.3307175636291504, 249, 203, 333, 367], ['car', 0.23805038630962372, -26, 279, 123, 374]]"
3627,009471.jpg,"[['sofa', 0.2345193773508072, 10, 5, 482, 345]]"
3628,008707.jpg,"[['tvmonitor', 0.20755060017108917, 308, 90, 493, 251]]"
3629,004418.jpg,"[['tvmonitor', 0.3831061124801636, 40, 126, 171, 283], ['person', 0.2954971492290497, 149, 233, 271, 433]]"
3630,009631.jpg,"[['chair', 0.5354568362236023, 34, 173, 96, 264], ['chair', 0.49332642555236816, 407, 170, 469, 242], ['chair', 0.1284911036491394, -3, 193, 43, 263], ['chair', 0.11019045114517212, 282, 108, 379, 197]]"
3631,004088.jpg,"[['car', 0.479915976524353, 154, 332, 284, 404]]"
3632,003917.jpg,"[['car', 0.556465208530426, 109, -1, 499, 254]]"
3633,001987.jpg,"[['cow', 0.7712725400924683, 168, 107, 307, 285]]"
3634,000627.jpg,"[['cow', 0.4804562032222748, 23, 113, 311, 317]]"
3635,006039.jpg,"[['dog', 0.2826835513114929, 191, 47, 364, 170], ['dog', 0.10383786261081696, 176, 66, 283, 141]]"
3636,005205.jpg,"[['person', 0.7372101545333862, 32, 80, 129, 325], ['person', 0.6357699036598206, 193, 201, 279, 351], ['person', 0.6194427013397217, 348, 76, 423, 341], ['person', 0.615837037563324, 165, 73, 214, 214], ['person', 0.5797438621520996, 209, 101, 272, 253], ['person', 0.47311925888061523, 91, 187, 202, 339], ['person', 0.470533162355423, 277, 68, 338, 285], ['person', 0.35904818773269653, 278, 182, 346, 339], ['person', 0.23208849132061005, 107, 85, 163, 206], ['person', 0.2167714238166809, 222, 207, 304, 344], ['person', 0.10124392062425613, 376, 44, 457, 248]]"
3637,003217.jpg,"[['person', 0.7810922265052795, 289, 74, 316, 116], ['car', 0.5242238640785217, 81, 88, 452, 263], ['person', 0.32674193382263184, 43, 122, 59, 145], ['person', 0.2939639389514923, 168, 92, 212, 136], ['car', 0.1446669101715088, 101, 100, 378, 216], ['person', 0.11510008573532104, 210, 81, 260, 130]]"
3638,003995.jpg,"[['person', 0.4359750747680664, 259, 93, 499, 373], ['person', 0.3241231441497803, -19, 33, 341, 372]]"
3639,002843.jpg,"[['aeroplane', 0.7058427333831787, 271, 99, 351, 131], ['aeroplane', 0.2920165956020355, 11, 92, 300, 399]]"
3640,004661.jpg,"[['sofa', 0.2155456840991974, 24, 88, 372, 362], ['person', 0.20345251262187958, 203, 68, 488, 333], ['chair', 0.13060155510902405, 15, 248, 96, 365]]"
3641,007992.jpg,"[['car', 0.528775155544281, 209, 127, 341, 214], ['person', 0.20075809955596924, 32, 24, 54, 65]]"
3642,008428.jpg,"[['tvmonitor', 0.5149669647216797, 161, 3, 349, 178]]"
3643,008214.jpg,"[['bird', 0.3781036138534546, 89, 116, 316, 320]]"
3644,007574.jpg,"[['cat', 0.5401960611343384, 9, 32, 474, 314]]"
3645,003101.jpg,"[['bus', 0.564545214176178, -2, 10, 254, 296], ['bus', 0.4851515591144562, 285, 7, 515, 251], ['car', 0.3261117935180664, 262, 165, 286, 191]]"
3646,003479.jpg,"[['sheep', 0.3732645511627197, 80, 23, 399, 337], ['person', 0.1773625612258911, 120, -36, 206, 107], ['cow', 0.1200774610042572, 15, 10, 110, 154]]"
3647,006750.jpg,"[['pottedplant', 0.5489510893821716, 165, 51, 200, 88], ['pottedplant', 0.19894768297672272, 149, 55, 189, 91]]"
3648,001992.jpg,"[['dog', 0.5020936131477356, 16, 155, 236, 357], ['chair', 0.3573726415634155, 231, 181, 470, 335], ['person', 0.34862178564071655, -21, 9, 254, 354], ['dog', 0.1951480656862259, 80, 170, 395, 334]]"
3649,005193.jpg,"[['dog', 0.28461337089538574, 166, 119, 506, 341], ['chair', 0.14950008690357208, 256, 33, 431, 160], ['dog', 0.14078813791275024, 129, 137, 345, 318], ['sofa', 0.12632012367248535, 45, -2, 292, 204]]"
3650,000995.jpg,"[['boat', 0.46572867035865784, -17, 97, 273, 306], ['boat', 0.14892925322055817, 437, 121, 515, 232]]"
3651,009925.jpg,"[['pottedplant', 0.3237737715244293, 61, 27, 398, 344], ['pottedplant', 0.1664448231458664, 169, 11, 437, 271]]"
3652,006857.jpg,"[['person', 0.6193522810935974, 124, 102, 260, 351], ['person', 0.4770849049091339, 75, 121, 184, 329], ['person', 0.3625841438770294, 436, 127, 504, 334]]"
3653,001368.jpg,"[['person', 0.5821617245674133, 99, 36, 295, 296], ['diningtable', 0.13429810106754303, 8, 342, 355, 551], ['chair', 0.11392107605934143, 321, 266, 364, 389]]"
3654,009876.jpg,"[['aeroplane', 0.627666175365448, 75, 62, 450, 194]]"
3655,008350.jpg,"[['person', 0.6668831706047058, 158, 125, 241, 400], ['person', 0.4421319365501404, 116, 129, 188, 411]]"
3656,001208.jpg,"[['bird', 0.21367865800857544, 8, 71, 120, 240]]"
3657,000636.jpg,"[['person', 0.4237660765647888, 465, 166, 490, 193], ['train', 0.3565569818019867, 106, 91, 356, 268], ['person', 0.30930230021476746, 43, 158, 61, 194]]"
3658,000366.jpg,"[['chair', 0.5113128423690796, 251, 194, 358, 412], ['chair', 0.48997950553894043, 16, 180, 56, 288], ['chair', 0.3756132125854492, 7, 172, 126, 427], ['chair', 0.1318986862897873, 9, 163, 81, 359], ['chair', 0.11271248012781143, 73, 154, 273, 452]]"
3659,003710.jpg,"[['train', 0.47691887617111206, -4, 0, 453, 297]]"
3660,006877.jpg,"[['dog', 0.5397905707359314, 1, 20, 324, 463]]"
3661,006165.jpg,"[['person', 0.43776923418045044, 54, 92, 254, 362], ['bicycle', 0.2335704118013382, 12, 165, 254, 436]]"
3662,003472.jpg,"[['dog', 0.5285363793373108, 371, 154, 472, 302]]"
3663,000638.jpg,"[['cat', 0.3051721751689911, 5, 7, 362, 487], ['cat', 0.16370181739330292, 12, 3, 341, 268], ['cat', 0.10252290964126587, 220, 29, 346, 163]]"
3664,001609.jpg,"[['diningtable', 0.38484060764312744, 1, 106, 372, 514]]"
3665,006586.jpg,"[['person', 0.7637640237808228, 194, 63, 330, 299], ['horse', 0.4450855553150177, 79, 153, 446, 341]]"
3666,003342.jpg,"[['car', 0.7266867756843567, 338, 205, 401, 238]]"
3667,001802.jpg,"[['person', 0.5628676414489746, 192, 37, 296, 332], ['person', 0.5470777750015259, 122, 41, 187, 325]]"
3668,000532.jpg,"[['motorbike', 0.400826632976532, 198, 107, 410, 342], ['person', 0.13626445829868317, 163, 94, 251, 220], ['person', 0.13470794260501862, 221, 53, 388, 266], ['motorbike', 0.1097399890422821, 290, 147, 442, 303], ['motorbike', 0.10096816718578339, 236, 190, 371, 338]]"
3669,007787.jpg,"[['cat', 0.586331307888031, 23, 50, 456, 293]]"
3670,005279.jpg,"[['sofa', 0.10264717787504196, 17, 9, 318, 305]]"
3671,008570.jpg,"[['pottedplant', 0.4457285404205322, 4, 130, 307, 465]]"
3672,009379.jpg,"[['pottedplant', 0.2099565863609314, 459, 182, 498, 237]]"
3673,008945.jpg,"[['person', 0.4585694968700409, 124, 30, 354, 229], ['person', 0.12085654586553574, 141, 121, 338, 267]]"
3674,007183.jpg,"[['dog', 0.21741992235183716, 23, 79, 493, 370], ['dog', 0.1473836600780487, 266, 112, 467, 342]]"
3675,000594.jpg,"[['person', 0.26366400718688965, 130, 60, 470, 317], ['bicycle', 0.20054064691066742, 23, 150, 446, 325]]"
3676,003322.jpg,"[['tvmonitor', 0.43998536467552185, -3, 164, 89, 255]]"
3677,004101.jpg,"[['person', 0.14296278357505798, 53, 120, 335, 356]]"
